trial_index,phase,phase_trial_index,bootstrap_trials_used,optimisation_trials_used,validation_trials_used,test_index,sample_index,time_s,current_power,desired_output,kp,ki,kd,test_invalid,test_note
27,optimisation,8,19,8,0,3,15,4.2,400.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
27,optimisation,8,19,8,0,3,16,4.5,400.67,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
27,optimisation,8,19,8,0,3,17,4.8,398.67,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
27,optimisation,8,19,8,0,3,18,5.1,400.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
27,optimisation,8,19,8,0,3,19,5.3999999999999995,399.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
27,optimisation,8,19,8,0,3,20,5.7,400.0,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
27,optimisation,8,19,8,0,3,21,6.0,401.0,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
27,optimisation,8,19,8,0,3,22,6.3,399.67,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
27,optimisation,8,19,8,0,3,23,6.6,401.0,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
27,optimisation,8,19,8,0,3,24,6.8999999999999995,399.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
27,optimisation,8,19,8,0,3,25,7.199999999999999,400.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
27,optimisation,8,19,8,0,3,26,7.5,400.0,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
27,optimisation,8,19,8,0,3,27,7.8,399.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
27,optimisation,8,19,8,0,3,28,8.1,401.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
27,optimisation,8,19,8,0,3,29,8.4,399.0,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
27,optimisation,8,19,8,0,3,30,8.7,401.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
27,optimisation,8,19,8,0,3,31,9.0,399.0,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
27,optimisation,8,19,8,0,3,32,9.299999999999999,399.67,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
27,optimisation,8,19,8,0,3,33,9.6,400.67,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
27,optimisation,8,19,8,0,3,34,9.9,399.67,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
27,optimisation,8,19,8,0,3,35,10.2,401.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
27,optimisation,8,19,8,0,3,36,10.5,399.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
27,optimisation,8,19,8,0,3,37,10.799999999999999,401.33,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
27,optimisation,8,19,8,0,3,38,11.1,400.0,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
27,optimisation,8,19,8,0,3,39,11.4,401.0,400.0,0.11541004687499996,0.15048253800781253,0.05,0,
28,optimisation,9,19,9,0,2,1,0.0,370.0,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,2,2,0.3,391.33,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,2,3,0.6,390.67,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,2,4,0.8999999999999999,394.0,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,2,5,1.2,400.0,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,2,6,1.5,397.33,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,2,7,1.7999999999999998,398.67,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,2,8,2.1,399.67,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,2,9,2.4,399.0,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,2,10,2.6999999999999997,400.33,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,2,11,3.0,397.33,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,2,12,3.3,398.67,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,2,13,3.5999999999999996,400.67,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,2,14,3.9,399.0,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,2,15,4.2,398.67,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,2,16,4.5,400.33,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,2,17,4.8,399.0,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,2,18,5.1,399.0,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,2,19,5.3999999999999995,398.33,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,2,20,5.7,399.67,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,2,21,6.0,400.33,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,2,22,6.3,399.33,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,2,23,6.6,398.33,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,2,24,6.8999999999999995,402.0,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,2,25,7.199999999999999,399.33,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,2,26,7.5,399.0,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,2,27,7.8,400.33,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,2,28,8.1,399.0,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,2,29,8.4,400.67,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,2,30,8.7,398.0,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,2,31,9.0,400.0,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,2,32,9.299999999999999,401.0,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,2,33,9.6,399.0,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,2,34,9.9,400.0,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,2,35,10.2,401.67,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,2,36,10.5,398.33,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,2,37,10.799999999999999,401.0,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,2,38,11.1,398.67,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,2,39,11.4,399.67,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,3,1,0.0,359.0,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,3,2,0.3,392.67,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,3,3,0.6,389.0,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,3,4,0.8999999999999999,395.67,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,3,5,1.2,398.0,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,3,6,1.5,398.0,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,3,7,1.7999999999999998,398.33,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,3,8,2.1,400.33,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,3,9,2.4,398.33,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,3,10,2.6999999999999997,400.67,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,3,11,3.0,399.33,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,3,12,3.3,399.67,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,3,13,3.5999999999999996,401.33,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,3,14,3.9,399.33,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,3,15,4.2,400.0,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,3,16,4.5,400.67,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,3,17,4.8,400.0,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,3,18,5.1,399.67,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,3,19,5.3999999999999995,400.67,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,3,20,5.7,399.67,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,3,21,6.0,400.33,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,3,22,6.3,399.67,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,3,23,6.6,400.33,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,3,24,6.8999999999999995,399.67,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,3,25,7.199999999999999,398.33,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,3,26,7.5,401.33,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,3,27,7.8,398.67,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,3,28,8.1,400.33,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,3,29,8.4,401.33,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,3,30,8.7,400.33,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,3,31,9.0,399.33,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,3,32,9.299999999999999,400.0,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,3,33,9.6,400.33,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,3,34,9.9,400.67,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,3,35,10.2,401.33,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,3,36,10.5,399.67,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,3,37,10.799999999999999,398.67,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,3,38,11.1,400.67,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
28,optimisation,9,19,9,0,3,39,11.4,399.67,400.0,0.11541004687499996,0.20988358671875001,0.0301996504296875,0,
29,optimisation,10,19,10,0,2,1,0.0,369.0,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,2,2,0.3,397.67,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,2,3,0.6,385.67,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,2,4,0.8999999999999999,396.33,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,2,5,1.2,396.33,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,2,6,1.5,398.33,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,2,7,1.7999999999999998,398.0,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,2,8,2.1,398.67,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,2,9,2.4,399.0,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,2,10,2.6999999999999997,398.67,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,2,11,3.0,399.33,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,2,12,3.3,399.67,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,2,13,3.5999999999999996,399.33,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,2,14,3.9,398.0,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,2,15,4.2,399.0,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,2,16,4.5,400.67,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,2,17,4.8,401.0,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,2,18,5.1,397.0,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,2,19,5.3999999999999995,400.33,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,2,20,5.7,399.0,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,2,21,6.0,400.0,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,2,22,6.3,400.0,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,2,23,6.6,400.0,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,2,24,6.8999999999999995,398.0,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,2,25,7.199999999999999,400.67,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,2,26,7.5,400.33,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,2,27,7.8,398.67,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,2,28,8.1,399.33,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,2,29,8.4,400.67,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,2,30,8.7,398.0,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,2,31,9.0,401.0,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,2,32,9.299999999999999,399.33,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,2,33,9.6,400.67,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,2,34,9.9,400.33,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,2,35,10.2,398.67,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,2,36,10.5,401.67,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,2,37,10.799999999999999,398.67,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,2,38,11.1,401.33,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,2,39,11.4,400.0,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,3,1,0.0,359.33,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,3,2,0.3,401.33,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,3,3,0.6,381.0,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,3,4,0.8999999999999999,399.67,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,3,5,1.2,391.33,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,3,6,1.5,402.0,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,3,7,1.7999999999999998,394.67,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,3,8,2.1,401.0,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,3,9,2.4,400.0,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,3,10,2.6999999999999997,398.33,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,3,11,3.0,401.33,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,3,12,3.3,399.33,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,3,13,3.5999999999999996,400.0,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,3,14,3.9,399.67,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,3,15,4.2,400.67,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,3,16,4.5,398.67,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,3,17,4.8,399.33,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,3,18,5.1,401.67,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,3,19,5.3999999999999995,399.0,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,3,20,5.7,400.67,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,3,21,6.0,399.67,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,3,22,6.3,401.33,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,3,23,6.6,399.67,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,3,24,6.8999999999999995,400.0,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,3,25,7.199999999999999,400.0,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,3,26,7.5,401.67,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,3,27,7.8,398.67,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,3,28,8.1,399.67,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,3,29,8.4,399.0,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,3,30,8.7,401.67,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,3,31,9.0,398.67,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,3,32,9.299999999999999,401.0,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,3,33,9.6,401.67,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,3,34,9.9,399.33,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,3,35,10.2,400.0,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,3,36,10.5,400.33,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,3,37,10.799999999999999,399.33,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,3,38,11.1,400.33,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
29,optimisation,10,19,10,0,3,39,11.4,400.33,400.0,0.17481109558593744,0.20988358671875001,0.05,0,
30,optimisation,11,19,11,0,2,1,0.0,370.67,400.0,0.11541004687499996,0.2692846354296875,0.05,0,
30,optimisation,11,19,11,0,2,2,0.3,394.67,400.0,0.11541004687499996,0.2692846354296875,0.05,0,
30,optimisation,11,19,11,0,2,3,0.6,391.0,400.0,0.11541004687499996,0.2692846354296875,0.05,0,
30,optimisation,11,19,11,0,2,4,0.8999999999999999,399.0,400.0,0.11541004687499996,0.2692846354296875,0.05,0,
30,optimisation,11,19,11,0,2,5,1.2,398.67,400.0,0.11541004687499996,0.2692846354296875,0.05,0,
30,optimisation,11,19,11,0,2,6,1.5,398.0,400.0,0.11541004687499996,0.2692846354296875,0.05,0,
30,optimisation,11,19,11,0,2,7,1.7999999999999998,401.33,400.0,0.11541004687499996,0.2692846354296875,0.05,0,
30,optimisation,11,19,11,0,2,8,2.1,398.0,400.0,0.11541004687499996,0.2692846354296875,0.05,0,
30,optimisation,11,19,11,0,2,9,2.4,399.33,400.0,0.11541004687499996,0.2692846354296875,0.05,0,
30,optimisation,11,19,11,0,2,10,2.6999999999999997,399.0,400.0,0.11541004687499996,0.2692846354296875,0.05,0,
30,optimisation,11,19,11,0,2,11,3.0,399.33,400.0,0.11541004687499996,0.2692846354296875,0.05,0,
30,optimisation,11,19,11,0,2,12,3.3,399.67,400.0,0.11541004687499996,0.2692846354296875,0.05,0,
30,optimisation,11,19,11,0,2,13,3.5999999999999996,399.67,400.0,0.11541004687499996,0.2692846354296875,0.05,0,
30,optimisation,11,19,11,0,2,14,3.9,399.33,400.0,0.11541004687499996,0.2692846354296875,0.05,0,
